imp,col
0.08280470242592272,L_J_cup
0.09104740779780243,L_J_mul
0.03042338808808319,L_J_rad
0.017326343014562814,L_J_3CM
0.007574969743916012,L_J_4CM
0.03837329803905153,L_E_navi
0.014588836037582606,L_E_radi
0.08418653725762577,R_J_cup
0.0630654638806776,R_J_mul
0.02696895670272376,R_J_rad
0.0035041663516276896,R_E_IP
0.008727654224909795,R_E_luna
0.007594401886887528,R_E_navi
0.06495781679967352,R_E_radi
0.1104822835568552,bi_cluster4_7_8
0.0521203792175017,das28
0.03914103460120413,das28crp
0.025296702304668274,crp
0.04040740144739096,esr
0.027993090219212226,cdai
0.037302193137877394,sdai
0.037899650780534935,duration_x
0.012617209289101705,age_onset_x
0.0008656951315346714,sum_rad_x
0.0392599064721205,CCP_x
0.0235557419766572,RF_x
0.007052480337259679,CCPorRF_100_x
0.004862289277034408,L_rad_x
